zip_code_prefix;city;state;geom;geog;latitude_avg;longitude_avg
93700;campo bom;RS;;;-29.681001176488756;-51.07531051934418
14170;sertaozinho;SP;;;-21.136014785734883;-47.99968295337294
2846;sao paulo;SP;;;-23.46490177629982;-46.6951675700848
79640;tres lagoas;MS;;;-20.785329000000004;-51.73997399999999
6765;taboao da serra;SP;;;-23.623297507355577;-46.769556898983055
32044;contagem;MG;;;-19.904771416023824;-44.09296753724
9250;santo andre;SP;;;-23.627607296150902;-46.50968423910785
4160;sao paulo;SP;;;-23.62358155176294;-46.61056007369148
17208;jau;SP;;;-22.280791095202737;-48.5521513301464
81250;curitiba;PR;;;-25.48663937607479;-49.33860322009349
88106;sao jose;SC;;;-27.61033695403959;-48.64766592069694
78307;campos de julio;MT;;;-13.721173638735763;-59.26540355947376
28999;saquarema;RJ;;;-22.931015899566177;-42.6104267656544
9530;sao caetano do sul;SP;;;-23.61776447100232;-46.574964586733216
13160;artur nogueira;SP;;;-22.559120480675748;-47.16516839542564
48950;uaua;BA;;;-9.837063518875055;-39.47566457068699
4342;sao paulo;SP;;;-23.63602166887882;-46.65068692951116
6624;jandira;SP;;;-23.54491726524064;-46.909179399440994
30431;belo horizonte;MG;;;-19.946082656673784;-43.96674583291018
4182;sao paulo;SP;;;-23.64206444771412;-46.60116086192853
4862;sao paulo;SP;;;-23.76273601806428;-46.700452175653766
13275;valinhos;SP;;;-22.9865591766809;-46.98871848455929
89705;concordia;SC;;;-27.228495207129352;-52.05339553756219
28625;nova friburgo;RJ;;;-22.28232053421837;-42.53983553421836
18051;sorocaba;SP;;;-23.509523514570944;-47.5156125
20550;rio de janeiro;RJ;;;-22.923980497085807;-43.22589028129148
35430;ponte nova;MG;;;-20.415339248383304;-42.89153741877715
89245;araquari;SC;;;-26.417275647222727;-48.756934054286376
12233;sao jose dos campos;SP;;;-23.23724961587513;-45.88082955926476
36881;muriae;MG;;;-21.134822699694155;-42.36197237093891
2302;sao paulo;SP;;;-23.486320954173525;-46.61518780752882
6455;barueri;SP;;;-23.50247657869377;-46.85563438418507
9061;santo andre;SP;;;-23.651678503750905;-46.55365613794789
88372;navegantes;SC;;;-26.85907968190116;-48.63953562951828
34004;nova lima;MG;;;-19.994602561506863;-43.8883942701527
75400;inhumas;GO;;;-16.33868934903781;-49.51475360384877
28250;italva;RJ;;;-21.424761;-41.68553399999998
2082;sao paulo;SP;;;-23.49467072799935;-46.609653122396
25802;tres rios;RJ;;;-22.11609445602118;-43.20891268018211
26185;belford roxo;RJ;;;-22.70231309099995;-43.33193249799996
97030;santa maria;RS;;;-29.700413412718515;-53.846744201915854
45585;itagiba;BA;;;-14.146548937637707;-39.73399436801655
88054;florianopolis;SC;;;-27.42864592363426;-48.45905918284473
4717;sao paulo;SP;;;-23.627971016648427;-46.71095884609617
38600;paracatu;MG;;;-17.211337793818256;-46.886436092783214
22410;rio de janeiro;RJ;;;-22.98474248211083;-43.19586486663974
82310;curitiba;PR;;;-25.42808793337765;-49.34710030974091
22753;rio de janeiro;RJ;;;-22.97938068457905;-43.3327651254376
89825;xaxim;SC;;;-26.960877587195213;-52.53025152561406
20540;rio de janeiro;RJ;;;-22.92173310574757;-43.25868934445138
85301;laranjeiras do sul;PR;;;-25.40409493828745;-52.41326011568435
4704;sao paulo;SP;;;-23.622478837353597;-46.68981120330083
8080;sao paulo;SP;;;-23.484915471002324;-46.43150265889548
62740;itapiuna;CE;;;-4.559058445297912;-38.91493703518787
8072;sao paulo;SP;;;-23.48618566157444;-46.46171801285908
7143;guarulhos;SP;;;-23.41873121065844;-46.50373953497029
13050;campinas;SP;;;-22.93221846205146;-47.096790459495125
52120;recife;PE;;;-8.018935889280378;-34.88830087156113
14055;ribeirao preto;SP;;;-21.1575781634253;-47.81743621509692
4772;sao paulo;SP;;;-23.685012;-46.71462147835991
13403;piracicaba;SP;;;-22.727374795169958;-47.67061025477531
73808;formosa;GO;;;-15.562419694850668;-47.33345632170458
88058;florianopolis;SC;;;-27.44750424718865;-48.39733340340489
24315;niteroi;RJ;;;-22.892972503771126;-43.054212114815925
13400;piracicaba;SP;;;-22.734190708292505;-47.65736922147847
2365;sao paulo;SP;;;-23.424789368085;-46.58054625193439
3562;sao paulo;SP;;;-23.54478975206393;-46.495489292925285
16202;birigui;SP;;;-21.2816132788006;-50.31011731483012
93900;ivoti;RS;;;-29.61302126020832;-51.176436353703785
41820;salvador;BA;;;-12.98158709241737;-38.45526521634257
48903;juazeiro;BA;;;-9.418293471519076;-40.50314562847067
84025;ponta grossa;PR;;;-25.086792082329477;-50.127791387148
58407;campina grande;PB;;;-7.223608617819773;-35.87588797757268
22280;rio de janeiro;RJ;;;-22.950922714957603;-43.18739520231989
6140;osasco;SP;;;-23.58146817236992;-46.7988778133476
6056;osasco;SP;;;-23.565986162357948;-46.78504212655093
18110;votorantim;SP;;;-23.540699932021333;-47.45842622799934
4561;sao paulo;SP;;;-23.6119461648681;-46.68121078074323
9321;maua;SP;;;-23.64642952510253;-46.433690298084144
56000;salgueiro;PE;;;-8.058475340149235;-39.12500632992536
12246;sao jose dos campos;SP;;;-23.221587583126546;-45.90665169219235
20011;rio de janeiro;RJ;;;-22.90481260283338;-43.17623582445608
12604;lorena;SP;;;-22.732245460730542;-45.10352631917596
3546;sao paulo;SP;;;-23.53359722592187;-46.510112467799686
24750;sao goncalo;RJ;;;-22.82952666093368;-42.988551310768
11432;guaruja;SP;;;-23.9868178398992;-46.2684461778621
26083;nova iguacu;RJ;;;-22.738184857466575;-43.51115408479917
2114;sao paulo;SP;;;-23.522853341941214;-46.59177958367481
60834;fortaleza;CE;;;-3.782549095475787;-38.45840051096428
85910;toledo;PR;;;-24.75300694197659;-53.72502305170717
24360;niteroi;RJ;;;-22.92080861944341;-43.09368761944342
28943;sao pedro da aldeia;RJ;;;-22.85879545945832;-42.05025992573866
81670;curitiba;PR;;;-25.49408574940205;-49.26375758428594
9861;sao bernardo do campo;SP;;;-23.695889045942334;-46.58174395098847
22631;rio de janeiro;RJ;;;-23.0043086872296;-43.32450783783356
22783;rio de janeiro;RJ;;;-22.99280667740874;-43.44828652055829
75265;vianopolis;GO;;;-16.74633718068107;-48.51462382317262
57311;arapiraca;AL;;;-9.741133003083968;-36.65923020485724
45810;porto seguro;BA;;;-16.44446967266491;-39.06166956260506
27251;volta redonda;RJ;;;-22.511182871227355;-44.082603602140885
1536;sao paulo;SP;;;-23.56253963239443;-46.622343972359054
1455;sao paulo;SP;;;-23.580690704974277;-46.68751888037395
81540;curitiba;PR;;;-25.46478827699232;-49.220950232586965
24724;sao goncalo;RJ;;;-22.799295401468115;-42.95561650700336
6114;osasco;SP;;;-23.532421040994027;-46.79702878957672
1224;sao paulo;SP;;;-23.541718547319537;-46.64883066180968
26265;nova iguacu;RJ;;;-22.76349068629001;-43.48523296340309
6454;barueri;SP;;;-23.49317067158778;-46.847466200289865
76875;ariquemes;RO;;;-9.911688882000476;-63.01739304589514
89150;presidente getulio;SC;;;-27.0558026497794;-49.626171791002086
72548;brasilia;DF;;;-16.005321390558183;-47.989673786216485
31872;belo horizonte;MG;;;-19.814615571181317;-43.89422217248548
88052;florianopolis;SC;;;-27.45347922814357;-48.45176086940968
83880;rio negro;PR;;;-26.08644812451248;-49.78075054841446
32260;contagem;MG;;;-19.95991559942468;-44.03863273842622
95050;caxias do sul;RS;;;-29.15937450115852;-51.16824032553391
91370;porto alegre;RS;;;-30.018188622470177;-51.14962402449404
60135;fortaleza;CE;;;-3.748237921172627;-38.50598489938832
20270;rio de janeiro;RJ;;;-22.920104850395337;-43.22138202997862
97110;santa maria;RS;;;-29.696176744247623;-53.72535127945654
21810;rio de janeiro;RJ;;;-22.886342503904107;-43.46205222439118
4649;sao paulo;SP;;;-23.56288570009682;-46.5555074859666
17209;jau;SP;;;-22.27568678711987;-48.542599749927895
51021;recife;PE;;;-8.124466128224375;-34.896920107276785
23059;rio de janeiro;RJ;;;-22.91609268687132;-43.61169520062432
9415;ribeirao pires;SP;;;-23.75156370006625;-46.44223090761778
55565;sao jose da coroa grande;PE;;;-8.892030444846668;-35.148294484147435
29820;agua doce do norte;ES;;;-18.54780323599976;-40.977619180814784
9850;sao bernardo do campo;SP;;;-23.724134173502662;-46.57554561519289
75083;anapolis;GO;;;-16.302689329371574;-48.94349103757147
16700;guararapes;SP;;;-21.26775382757054;-50.65068760289638
25650;petropolis;RJ;;;-22.533968891214723;-43.2023689893726
3122;sao paulo;SP;;;-23.569423909804325;-46.59127977921403
8671;suzano;SP;;;-23.54279622081375;-46.32776628717167
95170;farroupilha;RS;;;-29.891348178542295;-50.27310902841568
9361;maua;SP;;;-23.705183776848084;-46.45744742091284
23076;rio de janeiro;RJ;;;-22.878227912574285;-43.57731414112189
12281;cacapava;SP;;;-23.10054999999994;-45.706009999999935
39900;almenara;MG;;;-16.186824121841298;-40.69161218605689
28893;rio das ostras;RJ;;;-22.49321971715972;-41.91021028549174
94080;gravatai;RS;;;-29.920144913959263;-51.07064924355125
51030;recife;PE;;;-8.1330811150905;-34.904793597619324
46100;brumado;BA;;;-14.21009227483139;-41.68123821749442
5577;sao paulo;SP;;;-23.583555000000004;-46.77799049999999
30380;belo horizonte;MG;;;-19.950113421576656;-43.95583838718328
8235;sao paulo;SP;;;-23.521240524642884;-46.465711907859145
22755;rio de janeiro;RJ;;;-22.953677236001887;-43.334465638593095
28051;campos dos goytacazes;RJ;;;-21.752686105920883;-41.342931617164176
17512;marilia;SP;;;-22.154209249920417;-49.95162687408481
35900;itabira;MG;;;-19.63165621067063;-43.212335433135365
18070;sorocaba;SP;;;-23.47779747737896;-47.48145219317328
23040;rio de janeiro;RJ;;;-22.920193173466444;-43.54930227407812
4617;sao paulo;SP;;;-23.627568018033404;-46.66308094157195
78540;claudia;MT;;;-11.504941675120063;-54.8819308043262
88045;florianopolis;SC;;;-27.60753508826243;-48.537684624329245
21240;rio de janeiro;RJ;;;-22.81037884041201;-43.32241089592587
7072;guarulhos;SP;;;-23.44890331779098;-46.5573364365803
9531;sao caetano do sul;SP;;;-23.618112463788968;-46.57029325145709
30881;belo horizonte;MG;;;-19.89792339494492;-44.01900337330481
22780;rio de janeiro;RJ;;;-22.96308886984238;-43.402024304605
2452;sao paulo;SP;;;-23.499041510964272;-46.644282319320205
35660;para de minas;MG;;;-19.84716972915744;-44.60195651841526
14530;miguelopolis;SP;;;-20.189440990108366;-48.02461316345813
14745;terra roxa;SP;;;-20.790805053014623;-48.3315460132848
13140;paulinia;SP;;;-22.76161176963473;-47.15147246350049
38442;araguari;MG;;;-18.643784093954583;-48.20804381879092
32145;contagem;MG;;;-19.87394833742732;-44.0478362156856
22775;rio de janeiro;RJ;;;-22.972956517889177;-43.39706327699233
12288;cacapava;SP;;;-23.09500364408646;-45.71081593229389
88505;lages;SC;;;-27.810660101304173;-50.34879360421837
72210;brasilia;DF;;;-15.810740000233778;-48.10509857551138
23090;rio de janeiro;RJ;;;-22.88189342714524;-43.56352526019967
6824;embu das artes;SP;;;-23.669657221034846;-46.810737255407446
28997;saquarema;RJ;;;-22.854017712281305;-42.58599145088122
21550;rio de janeiro;RJ;;;-22.85542527560733;-43.36708926340231
13482;limeira;SP;;;-22.57487785152052;-47.416177053147926
92425;canoas;RS;;;-29.8803711689455;-51.155818596111246
3805;sao paulo;SP;;;-23.50476277629982;-46.4783326666571
15010;sao jose do rio preto;SP;;;-20.81357059323897;-49.37830262409778
12081;taubate;SP;;;-23.02898216385322;-45.53251103079421
15775;santa fe do sul;SP;;;-20.212393090480735;-50.941471352999706
7700;caieiras;SP;;;-23.36233213890305;-46.74058494125767
3575;sao paulo;SP;;;-23.5573347732414;-46.50579561587512
23810;itaguai;RJ;;;-22.87358979081365;-43.77293188513139
36800;carangola;MG;;;-20.73445258960086;-42.03154458299644
39648;chapada do norte;MG;;;-17.154020999999947;-42.37208449999997
13063;campinas;SP;;;-22.89809240895431;-47.1053676157896
87900;loanda;PR;;;-22.931426544866625;-53.13375928731349
27470;passa tres;RJ;;;-22.693764497543054;-44.00449724718562
18190;aracoiaba da serra;SP;;;-23.511645;-47.567511
26022;nova iguacu;RJ;;;-22.72251068402032;-43.44230284110904
91751;porto alegre;RS;;;-30.12782206628604;-51.22261917680643
29305;cachoeiro de itapemirim;ES;;;-20.85994140630161;-41.10689951005736
24812;itaborai;RJ;;;-22.74543440809399;-42.87565777480636
36047;juiz de fora;MG;;;-21.71967883596861;-43.35029896280801
13486;limeira;SP;;;-22.568907864569766;-47.37619564683011
29090;vitoria;ES;;;-20.258271017529587;-40.26903411769548
20230;rio de janeiro;RJ;;;-22.908714883432378;-43.193807831813686
3429;sao paulo;SP;;;-23.554906365803014;-46.5324707200935
89280;sao bento do sul;SC;;;-26.25372275723957;-49.37880566812
26013;nova iguacu;RJ;;;-22.73706624932038;-43.44059210509271
13339;indaiatuba;SP;;;-23.09232014212125;-47.19741214338984
96211;rio grande;RS;;;-32.04232063459594;-52.12953397213267
95097;caxias do sul;RS;;;-29.17928910622808;-51.19211762043794
18550;boituva;SP;;;-23.279657630556585;-47.6618565754143
25963;teresopolis;RJ;;;-22.416149820084957;-42.97702251227752
12995;pinhalzinho;SP;;;-22.78314454789037;-46.58949540991712
56312;petrolina;PE;;;-9.388611953921211;-40.55156403857698
3178;sao paulo;SP;;;-23.55424324701369;-46.584472683594
59063;natal;RN;;;-5.818950827370276;-35.21633146433722
80230;curitiba;PR;;;-25.44041155231119;-49.27281542157665
1526;sao paulo;SP;;;-23.56690212960936;-46.6300592031566
8431;sao paulo;SP;;;-23.525436666945577;-46.413071696087485
47800;barreiras;BA;;;-12.147030551377815;-44.99609163741842
13845;mogi-guacu;SP;;;-22.35835224656331;-46.96074827733332
4313;sao paulo;SP;;;-23.6358037821282;-46.63803244364944
88085;florianopolis;SC;;;-27.60731306466045;-48.59058002775691
39480;januaria;MG;;;-15.485938887533464;-44.36666830665413
27170;ipiabas;RJ;;;-22.37878328511841;-43.86617963279234
76105;firminopolis;GO;;;-16.585863482898127;-50.30843734273628
89227;joinville;SC;;;-26.27365337607479;-48.817669368861424
20530;rio de janeiro;RJ;;;-22.946235476802045;-43.25548301751381
6414;barueri;SP;;;-23.495901469908656;-46.87468669635919
13733;mococa;SP;;;-21.461800979445574;-47.00077905378499
30882;belo horizonte;MG;;;-19.885567704137557;-44.00816196779967
4297;sao paulo;SP;;;-23.631396027053583;-46.604518383488205
23058;rio de janeiro;RJ;;;-22.91943783158779;-43.61948314746567
85139;vitoria;PR;;;-25.564634577485663;-51.48586164382362
29057;vitoria;ES;;;-20.3015925;-40.2804855
27600;valenca;RJ;;;-22.23065356965593;-43.70906792813136
89900;sao miguel do oeste;SC;;;-26.7286991677439;-53.51449582910278
26210;nova iguacu;RJ;;;-22.75604232652301;-43.45465536177899
14405;franca;SP;;;-20.506793628480604;-47.40773763671002
3423;sao paulo;SP;;;-23.547994679987315;-46.5406987209302
9614;sao bernardo do campo;SP;;;-23.669500739338982;-46.555865753130526
13840;mogi-guacu;SP;;;-22.359648157307664;-46.93603474635176
2410;sao paulo;SP;;;-23.4757673119626;-46.62523433819032
13346;indaiatuba;SP;;;-23.1144961851232;-47.22977576894223
5021;sao paulo;SP;;;-23.53399869525075;-46.68496714377629
1008;sao paulo;SP;;;-23.54425493154535;-46.634639135589296
12945;atibaia;SP;;;-23.10981252899768;-46.53698483819031
39401;montes claros;MG;;;-16.717108517212292;-43.8071416039463
71907;brasilia;DF;;;-15.832475819308588;-48.01033388194513
84061;ponta grossa;PR;;;-25.096514742579348;-50.20768958538751
13635;pirassununga;SP;;;-21.971012714097714;-47.42669321771252
15700;jales;SP;;;-20.26932873300056;-50.54852495698551
25585;sao joao de meriti;RJ;;;-22.784785872198324;-43.3306646033206
50960;recife;PE;;;-8.036197556740426;-34.97798268368477
2374;sao paulo;SP;;;-23.456465580904837;-46.62058099668178
55570;rio formoso;PE;;;-8.663202080768311;-35.15524416419809
31975;belo horizonte;MG;;;-19.849586867474528;-43.88560434538695
20040;rio de janeiro;RJ;;;-22.906800000000004;-43.176623145421054
2804;sao paulo;SP;;;-23.48381025284207;-46.69528157314321
20775;rio de janeiro;RJ;;;-22.89681893672453;-43.28130819579902
71720;brasilia;DF;;;-15.872868489415088;-47.97118916123212
23906;angra dos reis;RJ;;;-22.998063807295495;-44.30536607069136
29026;vitoria;ES;;;-20.304757300017386;-40.35246211558666
71915;brasilia;DF;;;-15.835761255029029;-48.02832335236938
5108;sao paulo;SP;;;-23.50729011019097;-46.75750702914189
29240;alfredo chaves;ES;;;-20.63564596381401;-40.749096999405
29055;vitoria;ES;;;-20.296512281724183;-40.29620870064644
22461;rio de janeiro;RJ;;;-22.96070967499565;-43.213958465173945
3254;sao paulo;SP;;;-23.605135910352587;-46.52811406549717
45700;itapetinga;BA;;;-15.257043246448555;-40.24755211052718
8081;sao paulo;SP;;;-23.486811988343234;-46.41994412378098
77440;gurupi;TO;;;-11.63980830660249;-49.047886410004274
31170;belo horizonte;MG;;;-19.881438098245752;-43.91679121149515
86188;cambe;PR;;;-23.310471258670454;-51.22612214348781
54315;jaboatao dos guararapes;PE;;;-8.153703027794757;-34.91977470287277
1044;sao paulo;SP;;;-23.54575105023373;-46.64132693574358
48967;nucleo residencial pilar;BA;;;-10.332137888567775;-40.15330692412231
11070;santos;SP;;;-23.961812938897538;-46.34427982528125
41630;salvador;BA;;;-12.83613350882616;-38.47170587279346
38550;coromandel;MG;;;-18.47534184940673;-47.21120486285433
13515;charqueada;SP;;;-22.50146285970488;-47.77297461817962
6283;osasco;SP;;;-23.5168573377747;-46.770197196975495
37975;itau de minas;MG;;;-20.746977035601056;-46.7490234241636
4809;sao paulo;SP;;;-23.71992046378896;-46.693208556754605
98200;ibiruba;RS;;;-28.628697110459715;-53.09667830334719
11250;bertioga;SP;;;-23.82834010075353;-46.1430173832652
71250;brasilia;DF;;;-15.776556242266905;-48.00254208713626
32115;contagem;MG;;;-19.893504399076264;-44.02745838166273
45570;ipiau;BA;;;-14.131133999999996;-39.73698674999999
13485;limeira;SP;;;-22.54610762836861;-47.38361823827112
2443;sao paulo;SP;;;-23.472335179294816;-46.64636526449883
17205;jau;SP;;;-22.29194278045217;-48.56406501056031
35720;matozinhos;MG;;;-19.559992780187734;-44.085205548265264
27213;volta redonda;RJ;;;-22.505694901916865;-44.08863912174069
80620;curitiba;PR;;;-25.45385542382702;-49.286168717179294
64053;teresina;PI;;;-5.070999014568562;-42.75504527381364
5782;sao paulo;SP;;;-23.652801714124177;-46.7682836429379
31748;belo horizonte;MG;;;-19.79768909694483;-43.93419895512006
48180;entre rios;BA;;;-11.93374395050816;-38.09763418045133
6600;jandira;SP;;;-23.532465887291032;-46.90341559813994
2418;sao paulo;SP;;;-23.470718940879472;-46.63127566403139
78320;juina;MT;;;-11.418759603270525;-58.77167173409165
35502;divinopolis;MG;;;-20.147537126559413;-44.90712481034317
91160;porto alegre;RS;;;-29.991483510663272;-51.09895269471816
7600;mairipora;SP;;;-23.323581622627877;-46.571516434161296
21660;rio de janeiro;RJ;;;-22.842986588696125;-43.37442676618174
8381;sao paulo;SP;;;-23.605867425471804;-46.43376271204341
64017;teresina;PI;;;-5.112279513225316;-42.78614156958681
85960;marechal candido rondon;PR;;;-24.549059297396184;-54.05157641917936
18111;votorantim;SP;;;-23.53756427699231;-47.4346005360668
9840;sao bernardo do campo;SP;;;-23.737592378844752;-46.573827062294505
8240;sao paulo;SP;;;-23.521947201039;-46.44086049035999
29046;vitoria;ES;;;-20.288591287264104;-40.30996655037796
7862;franco da rocha;SP;;;-23.32070476186048;-46.70968372491974
30290;belo horizonte;MG;;;-19.91957605329214;-43.87949678296492
6708;cotia;SP;;;-23.58516238605811;-46.8418149476888
